********************************************
>> [Reading.txt] - [Intensity Distrib, nm]

--------------------------------------------
>> Solution of Distribution Analysis
--------------------------------------------
 Resolution : 0 

 7.954197e+007		0.000000e+000 
 9.253092e+007		0.000000e+000 
 1.076409e+008		0.000000e+000 
 1.252183e+008		0.000000e+000 
 1.456661e+008		0.000000e+000 
 1.694529e+008		0.000000e+000 
 1.971240e+008		0.000000e+000 
 2.293138e+008		0.000000e+000 
 2.667600e+008		0.000000e+000 
 3.103211e+008		0.000000e+000 
 3.609955e+008		0.000000e+000 
 4.199450e+008		0.000000e+000 
 4.885206e+008		0.000000e+000 
 5.682945e+008		0.000000e+000 
 6.610952e+008		0.000000e+000 
 7.690500e+008		0.000000e+000 
 8.946334e+008		0.000000e+000 
 1.040724e+009		0.000000e+000 
 1.210671e+009		0.000000e+000 
 1.408370e+009		0.000000e+000 
 1.638352e+009		0.000000e+000 
 1.905890e+009		0.000000e+000 
 2.217116e+009 
********************************************

